logFC,logCPM,F,PValue,FDR,Gene,rank
1.7827769409875,1.86986317521445,49.7641390876931,5.94401480169381e-10,1.90212972333939e-07,LYPD5,9.22592011777273
0.760548397114429,6.2883161160377,64.3118114415573,5.97658996710697e-10,1.90212972333939e-07,ERLEC1,9.22354653856673
1.64762053805653,1.7430505126568,49.1057426987316,6.14253493536869e-10,1.90212972333939e-07,H2BC18,9.21165236481211
1.18317935737455,5.34668585745232,64.1172096663749,6.26005637861574e-10,1.90212972333939e-07,NUCB2,9.20342175547784
1.08263412672596,5.81974444821908,63.4951331615997,7.04900401345627e-10,2.02912382197878e-07,CCND1,9.15187224215997
0.700888621995494,7.49964657019478,62.984858932062,7.77540658837341e-10,2.1765607340565e-07,SDCBP,9.10927689175835
1.14409890527307,1.61524609467318,47.0470742584243,8.12976012987461e-10,2.18677220018004e-07,MYL4,9.08992226815853
4.31332359281634,4.86852222069664,60.5876792395613,8.32554436758078e-10,2.19434573813621e-07,IL1B,9.0795873604514
3.60813361515236,2.37401303175417,51.6824410746249,8.4253889262909e-10,2.19434573813621e-07,CD300E,9.07441004242773
1.19785268724278,1.93504082798198,50.471863633587,8.7285232460263e-10,2.23777514719999e-07,OTUB2,9.0590592271252
3.49515171769237,5.8873267319853,62.5105308487227,9.10990927056223e-10,2.29962140479054e-07,MUC1,9.04048594832781
2.85320272685886,4.82517369601328,62.4073006507575,9.71344053129548e-10,2.3545328953027e-07,CXCL6,9.01262691436601
3.66003918594647,3.3905098740513,52.3166784958168,1.06418892795169e-09,2.45932562391991e-07,HCAR2,8.9729812638801
0.684499989588345,5.49663508581864,61.0719720614143,1.15173649843412e-09,2.62467950920932e-07,STK39,8.93864687018874
1.40548744507034,4.48372918838455,60.9244157795841,1.23805631040318e-09,2.78274355357471e-07,PYCR1,8.90725960189004
1.62123474291397,2.35773362469725,53.4119467225799,1.35955575913681e-09,2.97434545278891e-07,RBP4,8.86660297609498
0.98800788431218,5.54223072313087,60.026217828786,1.42880525461413e-09,3.04465410619592e-07,PLS3,8.84502696127907
2.16599295874833,2.38875748081088,50.4016939325813,1.55199217498091e-09,3.26475482142138e-07,GBP1P1,8.80911047274998
1.65417637183219,4.75880083007485,59.0810875562883,1.79374418570215e-09,3.67896932487511e-07,NCF2,8.74623949365521
2.87683072348822,4.68470784205249,59.2301071352775,1.85893599222407e-09,3.75608073634142e-07,CSF3R,8.73073556380662
2.12685384189213,2.5054530986142,51.1612824536636,1.90001646219123e-09,3.75608073634142e-07,MEFV,8.72124263620094
3.86353977702701,2.56760335781295,48.170051794984,1.94931088969331e-09,3.8076539378676e-07,SELE,8.71011889104609
4.04322380100903,4.7133143467823,56.6725946760151,2.13155728393129e-09,4.11465787232289e-07,S100A9,8.67130299153622
2.53689890001171,3.25765468951433,55.0871887632084,2.19031005747683e-09,4.17890783989301e-07,LILRB3,8.65949440263937
1.50747480378906,1.82654921712171,45.4766845820725,2.22900524287948e-09,4.20385264657086e-07,TRPC4,8.65188891000745
1.99382445625526,1.93466173913038,45.7580492108551,2.27540065304903e-09,4.24013702697515e-07,FOXQ1,8.6429421216054
1.17229153114257,5.26180234591372,57.7695364150613,2.29992805583123e-09,4.24013702697515e-07,MTHFD2,8.63828574895814
0.991135568462266,2.02206010547391,48.9020517982439,2.46845303040752e-09,4.50026414699185e-07,IL5RA,8.60757513209805
2.75584396388851,2.30685808969774,45.6638141921075,2.81147791462014e-09,5.03262448776971e-07,L1TD1,8.55106532371292
1.70203495428119,8.5278982896557,56.7121748250888,2.85247487422345e-09,5.03262448776971e-07,STAT1,8.54477817233803
5.39404891149083,5.75373749334442,54.2668071064473,2.99418110695419e-09,5.15725487322898e-07,CXCL5,8.52372193432962
1.37546102817923,2.38089330126763,51.7120174069025,3.01740899457571e-09,5.15725487322898e-07,CHRNA5,8.52036581940778
0.797501115328228,7.12801287682479,56.2057299180925,3.18149699782412e-09,5.38164976704105e-07,ANXA5,8.49736848224358
2.09694452231717,1.80586753146557,44.881577498045,3.28583212791075e-09,5.45848982288632e-07,CEACAM3,8.48335462829729
1.15843070181176,8.49355162938221,56.0427381995374,3.29345741385754e-09,5.45848982288632e-07,XBP1,8.48234794784301
2.38267513081452,1.84727578190134,44.7212376539256,4.57458825512246e-09,7.42972421778497e-07,PDX1,8.33964798937359
2.23990351685672,2.55960824273451,47.8043891856974,4.66330075255515e-09,7.42972421778497e-07,CXCL2,8.33130657447407
0.771936110712722,6.54463449036388,54.4254562782026,4.68641158473258e-09,7.42972421778497e-07,SSR3,8.32915957209231
1.01362530515691,5.20026086956591,54.4534580816654,4.69409693899326e-09,7.42972421778497e-07,PRDX4,8.32844794591869
0.908260604072853,5.26695916425183,54.4269828612961,4.71479272471841e-09,7.42972421778497e-07,TMED3,8.32653739528927
1.93179649671929,7.24377134555319,54.3591155520455,4.75451635097161e-09,7.42972421778497e-07,GBP1,8.32289365470706
1.22446272308836,5.7154593796578,54.2963856630582,4.83849794491065e-09,7.48962964906547e-07,KCNE3,8.31528943907482
2.42315661232338,4.08305033115323,54.3986188077778,5.08645926422894e-09,7.72765033402486e-07,ANKRD22,8.29358442927327
2.04108476259882,1.71025431722859,44.0087631892617,5.13363629897746e-09,7.72777104528644e-07,IFNG,8.28957490289135
0.8971336611154,1.87884628728651,44.3856169387125,5.26791643390767e-09,7.84827555431135e-07,PIERCE2,8.27836112296246
0.737591488183378,6.63010762956402,53.8574559263375,5.3093526726509e-09,7.84827555431135e-07,TMED9,8.27495842577974
0.636513560247394,6.63517434731073,53.7475202923298,5.4396134626596e-09,7.92666796785705e-07,LGALS9,8.26443196004415
4.228360087633,2.4579475471747,50.6000356774152,5.45900463412876e-09,7.92666796785705e-07,KCNJ15,8.26288653702291
0.764814267247447,5.01505820899137,53.5950082454352,5.67720978440235e-09,8.12973977779439e-07,CARD16,8.24586505741718
0.976695104205957,4.09277636477284,53.7865699873892,5.6979526721499e-09,8.12973977779439e-07,CARD6,8.24428116238147
1.20923963712116,3.72255251850571,53.867973245563,5.87709946961337e-09,8.3130558704669e-07,GPX8,8.2308369588111
0.419456904066484,4.78371467252167,52.9833548539557,6.51778667661354e-09,8.98687762940126e-07,TXNDC9,8.18589985784536
0.566135252239589,5.5654094202018,52.6425282076774,6.97398142488237e-09,9.45356039117498e-07,RAP2B,8.15651921369675
1.76406843264392,5.22487755618763,52.6338858839686,7.07468412384858e-09,9.45356039117498e-07,FCGR2A,8.15029294609795
1.95390714967389,3.49696839881868,52.6040995147597,7.08671336003488e-09,9.45356039117498e-07,F2RL2,8.14955513301705
2.47750803858268,2.17532926922924,42.6464848399061,7.2294825914562e-09,9.56623793230753e-07,CLDN18,8.14089278371741
2.35802289605551,6.31160903146717,52.3047543954887,7.53552144756504e-09,9.82269398889814e-07,GBP5,8.12288668973761
4.94888715278962,2.73310370089621,54.2465039702769,7.64151438772568e-09,9.87259591132307e-07,FPR2,8.11682056484601
0.415688779977289,6.49752221388411,52.1562930972166,7.75452918343225e-09,9.91423400497651e-07,GORASP2,8.1104445652578
1.58034285675065,2.15634861745338,44.7468125560147,7.79458914335672e-09,9.91423400497651e-07,BHLHA15,8.10820677174847
1.50998400559235,2.33037522512846,46.8132839226169,8.08144940989755e-09,1.01221696120305e-06,CCR3,8.09251074141981
2.19291970627257,2.66942748481504,46.8974509226457,8.28058117537857e-09,1.02496305650611e-06,CLDN1,8.08193918104093
1.62831239455908,2.32223103584234,46.0913906522109,8.45441171136245e-09,1.02496305650611e-06,SMIM33,8.07291660680046
1.76135050784998,5.48314293829035,51.6838312111828,8.70720555539035e-09,1.03939152087451e-06,TMPRSS15,8.06012120281073
0.893059859203386,6.63511497687524,51.5967300156452,8.79703276737721e-09,1.03939152087451e-06,RCN1,8.05566379035676
1.0048226243277,6.44131176195097,51.5095097167863,8.97547087789637e-09,1.05192518688946e-06,UBE2L6,8.04694275786857
1.11126907936478,3.83105864852313,51.701156873839,9.35117411510257e-09,1.08818485730924e-06,SLC38A5,8.02913385653956
1.72168416137488,3.7678100899339,51.4754374902826,9.95629771043451e-09,1.14350535120422e-06,HGF,8.00190212571694
1.21789502001008,2.63551828621087,49.6443983433912,9.96594741724793e-09,1.14350535120422e-06,GNA15,8.00148140860178
0.882400694230873,7.36396681483892,50.8684550233693,1.03721168004389e-08,1.17663397354666e-06,PDIA4,7.98413260128367
3.20761008104977,5.83071234241366,51.0207732567074,1.03980939885584e-08,1.17663397354666e-06,CXCL10,7.98304626128907
0.411026361780451,7.68147584637435,50.7188504845123,1.07301220307132e-08,1.19980214245614e-06,ARPC3,7.96939533889481
1.13241485652039,3.78911711704884,51.0801103488304,1.08089606271681e-08,1.19980214245614e-06,GPT2,7.96621606512047
2.93300480621125,6.41232301252037,50.3172680154953,1.18741353849184e-08,1.28876094230445e-06,IDO1,7.92539800370137
0.756165863476546,7.0570725497411,50.2539566768639,1.19387898116941e-08,1.28876094230445e-06,SH3BGRL3,7.92303969370416
2.12142133707557,7.80674782793632,50.2196034959148,1.20329897540243e-08,1.29043984237929e-06,WARS1,7.91962645309613
0.547732921298449,7.2007376038163,49.9138800062776,1.29086861739206e-08,1.36648853381735e-06,PPA1,7.88911795730385
1.71450260336905,1.83604806222691,39.9601109817111,1.38721855138151e-08,1.45906935840178e-06,PAPPA2,7.85785511197517
2.01656434130678,1.80161961014888,40.2407633766092,1.40528585810621e-08,1.46865798470107e-06,LILRA2,7.85223532417843
2.28934738278168,6.44177019525813,49.4656046735456,1.43708803924038e-08,1.48300255017963e-06,NOS2,7.84251662519557
0.893843261607913,6.91266963388552,49.3719425372069,1.46357362894651e-08,1.50089475648465e-06,IDH2,7.83458542434681
3.01993944220245,4.27003062192014,49.2633199709302,1.49290597184055e-08,1.50619699090422e-06,IL1RN,7.82596754471755
1.30390317769826,7.01806513101633,49.2576305913071,1.50304160768332e-08,1.50619699090422e-06,IFITM3,7.82302899696654
0.935512548469879,8.62643265084918,49.2471240913562,1.505462618895e-08,1.50619699090422e-06,CTSS,7.82233002368439
1.22744192555836,3.00222966585411,49.2882527005502,1.51870343277938e-08,1.51023551060873e-06,TMEM45A,7.81852702540132
1.25741819368537,6.40854959836547,48.9842504590363,1.60309982637015e-08,1.58455794886033e-06,S100A11,7.79503943292232
2.96924849727066,3.24718508678885,44.8710798823269,1.67265797339808e-08,1.63362928735212e-06,INHBA,7.77659285488439
0.793880387923022,8.34283791699323,48.6564669499286,1.72769002881671e-08,1.6773927806405e-06,TPM4,7.76253417322863
1.1379965646149,5.06296555188689,48.6279412383101,1.75787572574578e-08,1.69666028870804e-06,FKBP11,7.75501183092925
0.641082314931769,5.86328321512273,48.5255887511504,1.78574487319103e-08,1.71347964206541e-06,MAGED1,7.74818058804539
2.96362748894383,2.12173312323798,40.2449172820823,1.97989174130967e-08,1.88633405789063e-06,DUOXA1,7.70335855591888
1.36191174010739,2.40395094863959,44.6915349719635,1.99870397438665e-08,1.88633405789063e-06,CH25H,7.69925152394617
0.591779187857067,5.79538038216971,48.021100807741,2.01063659185062e-08,1.88633405789063e-06,GARS1,7.69666641792443
1.37612731679729,1.73496752431066,38.429538755574,2.01469627300895e-08,1.88633405789063e-06,TRIM9,7.69579041696634
1.09485537497789,3.85810155130521,48.2823040389228,2.03445714301055e-08,1.88633405789063e-06,ADGRG3,7.69155145437303
0.813446634798295,4.3006293960856,48.0892360121346,2.03486791959191e-08,1.88633405789063e-06,TIGAR,7.69146377496652
0.574957239169811,6.66085206039557,47.7691287811991,2.13001813144941e-08,1.95247695535318e-06,SNX22,7.67161669968102
5.27269252929626,6.44760227830225,47.8809298533516,2.15680470396108e-08,1.96604731014408e-06,MMP1,7.66618917795351
2.08839883957733,2.13262144456514,39.7508341927203,2.16915804044098e-08,1.96638370870473e-06,LAMC3,7.66370880502083
0.715977718263281,6.01425892511846,47.5049092428087,2.27006864229439e-08,2.04655419136079e-06,HM13,7.64396101041967
1.19068014525653,2.46708230824087,45.2008690972612,2.28882790714055e-08,2.05219061750612e-06,MATCAP2,7.64038685992
0.469967832068856,4.75215212346161,47.4217498427181,2.33755715922604e-08,2.07440917810113e-06,ACVR1,7.63123776071942
0.683704018485908,5.14829045331605,47.399152680537,2.33889381977517e-08,2.07440917810113e-06,KCNAB1,7.63098949368141
1.96202515785013,3.05880567564343,46.0470021270066,2.41827424890972e-08,2.12187400407009e-06,FIBIN,7.61649444870508
1.57323922053617,7.19405615473437,47.1826873263247,2.44732275658602e-08,2.13593998883316e-06,GBP4,7.61130875146517
1.01753047782564,1.94997616114401,40.1332295052247,2.48334571740643e-08,2.14511381899152e-06,ACSM1,7.60496281620444
1.73954319812414,7.93482451590548,47.1180348188428,2.483981140958e-08,2.14511381899152e-06,IGFBP5,7.60485170576155
1.2416955723412,2.96646922886432,47.0599147281974,2.50346189846082e-08,2.15061794921178e-06,ASPHD2,7.60145901397713
0.80498642689954,4.42630023025831,47.1266171996852,2.53810058091002e-08,2.16901845476935e-06,ME1,7.59549117149716
2.05119399182576,1.8870324134034,38.3264852863868,2.6239465266853e-08,2.23076241501826e-06,FAM83A,7.58104501967829
0.605443467599206,8.63527027782049,46.8295920186857,2.65986601157549e-08,2.2388591462705e-06,PDIA3,7.5751402400227
2.95321386930013,3.49080031468539,44.5400305905001,2.66076019943167e-08,2.2388591462705e-06,SERPINE1,7.57499426440255
1.31338728794723,1.88630436690883,38.6357983891091,2.75711925628427e-08,2.29410838881144e-06,GREB1,7.55954444853838
4.2655771316794,6.53189119674458,46.867218600759,2.76836580317324e-08,2.29410838881144e-06,DUOX2,7.55777652411301
0.483433735400865,5.9933036573799,46.5850746947678,2.82560418689829e-08,2.32549827583948e-06,MGAT2,7.54888867457709
0.594815290378387,7.05697314626715,46.5658668976212,2.8345907799116e-08,2.32549827583948e-06,PPIB,7.54750962984134
1.15913647153666,6.78195741619621,46.4993346984434,2.88139002083567e-08,2.35213171452097e-06,COL18A1,7.54039795226021
0.380559131596289,6.45293824036429,46.3820182339476,2.96409815554083e-08,2.40766943248089e-06,SNX6,7.52810741887627
1.73888561838144,5.29582030576506,46.4066427314957,2.97973284954853e-08,2.40844613770405e-06,ACSL1,7.52582267121495
2.61485162295455,2.08830232331559,38.2228888001453,3.08443015841249e-08,2.47017384903897e-06,ONECUT2,7.51082505915625
2.12498969755956,1.81501879027961,38.1147812013952,3.10000280312958e-08,2.47017384903897e-06,FGFBP1,7.50863791346148
2.24586430521443,3.31316262546776,45.2779531608551,3.10126653402015e-08,2.47017384903897e-06,PCSK9,7.50846090732608
0.370912480874081,7.61360857542332,46.1221617762838,3.15262834392284e-08,2.49895294043894e-06,SERP1,7.50132722420837
0.834357836316153,5.19438413261138,46.0997457296739,3.19020682022045e-08,2.5044413864279e-06,RPS6KA2,7.49618116083972
0.720646379324337,4.35181489260496,46.1584549328668,3.20417216202604e-08,2.5044413864279e-06,TNFSF12-TNFSF13,7.49428415706683
0.543963127557328,5.1228811073683,46.0453412332125,3.23169284864143e-08,2.51306238201463e-06,GYG1,7.49056992279815
0.944483270820687,4.6042886123135,45.9052427420815,3.38346695554997e-08,2.61462038469557e-06,TRIM16,7.47063806067376
1.26220126339855,4.14824639136602,46.0315343510626,3.39416224975717e-08,2.61462038469557e-06,CEP55,7.46926740111969
0.63254849145057,5.00086153267962,45.6887854168261,3.52775578781005e-08,2.68669324493755e-06,KIAA0513,7.45250148694086
1.38255535682517,1.74710798901011,36.8801170297865,3.55629544593113e-08,2.68669324493755e-06,STC2,7.44900216637235
0.467001851909779,7.20859735938768,45.6197235812665,3.55989293111546e-08,2.68669324493755e-06,DDOST,7.44856306385999
1.57789492034596,2.12469983289666,39.4408613742227,3.5695948768673e-08,2.68669324493755e-06,CYP27B1,7.44738107036533
0.974345936204,6.03509785186222,45.475853714313,3.69298185667025e-08,2.76686969425779e-06,CKAP4,7.43262282599845
1.19358001316419,7.17114343470492,45.2306256953679,3.91340962566006e-08,2.90548530035431e-06,LAP3,7.40744469110955
1.06854101272955,7.2153166304299,45.1927139358172,3.94930596515578e-08,2.90583911552807e-06,IFITM1,7.40347921880045
0.958161613682482,7.68275203574985,44.9597173422445,4.17907714700668e-08,3.03209859809332e-06,IRF1,7.37891961157711
1.5698948572906,1.92168709041414,37.3114256050185,4.19482192690872e-08,3.03209859809332e-06,LYPD6B,7.37728647054503
1.63210726003215,1.73701951283651,36.4111463358477,4.36728844752444e-08,3.13385785644125e-06,CEACAM4,7.35978812316197
1.01501842001826,7.63490131129488,44.7329074396458,4.41768922387941e-08,3.13789804265859e-06,TAP1,7.35480483918924
0.938232911690159,2.81406364383033,44.728317209246,4.43905285379822e-08,3.13948186315177e-06,CASS4,7.35270968399553
1.1997499527601,2.53721043589262,43.0232167584794,4.53356829308698e-08,3.17334490454238e-06,C19orf38,7.34355983772881
1.38174358203543,3.56566358525501,44.9429344791387,4.5970708017895e-08,3.17334490454238e-06,PSAT1,7.33751880741138
1.88163969688985,1.89528978285794,36.6530841108133,4.61294672756107e-08,3.17334490454238e-06,ALOX15B,7.33602156079599
2.18082586619047,8.47752339914485,44.5452043099162,4.62506047464527e-08,3.17334490454238e-06,SPINK4,7.33488258430159
1.72822070910928,6.24254530966187,44.5296328063406,4.6548821875773e-08,3.17334490454238e-06,CD55,7.33209130629006
0.880393675522306,3.81226499344092,44.7861140401128,4.66099538027007e-08,3.17334490454238e-06,AGTRAP,7.33152132751672
0.783729551923622,6.80145518966357,44.4827698165096,4.69914593779485e-08,3.18609861765859e-06,LYN,7.3279810672148
1.21731875800567,7.22865155793232,44.2663676101155,4.95491617775348e-08,3.3456899030691e-06,IFI30,7.30496368807014
0.329296812640122,6.67687423401326,44.1949285295536,5.04390318532213e-08,3.39181817478548e-06,FBXL5,7.29723325803946
0.933126878113833,3.7398132885085,44.4568473025706,5.09479407780168e-08,3.41205637667633e-06,GJD3,7.29287336468635
3.12997832865261,2.17647570770399,37.500148005092,5.21838168106084e-08,3.47075929215258e-06,SAA2,7.28246415905788
3.54452965397786,4.87441327380264,44.1670620551278,5.27838297682829e-08,3.49224628563704e-06,CXCL11,7.27749910242799
0.877952563291399,7.08114961087645,43.7627334662548,5.61097375195845e-08,3.64437061031681e-06,SSR4,7.25096176291413
0.858367410464894,4.77122310196828,43.7974276740383,5.62997962592424e-08,3.64437061031681e-06,RAB3D,7.24949317679425
0.653301293694112,5.94204921016348,43.7400739847256,5.6510655896161e-08,3.64437061031681e-06,TRAFD1,7.24786965199373
1.0148953410563,6.66588299743467,43.7354763261951,5.65145509276194e-08,3.64437061031681e-06,C2,7.24783971901298
1.47887530448179,4.14915596200674,43.95571526724,5.66367109349399e-08,3.64437061031681e-06,LILRB2,7.24690197537976
1.24501461748061,5.78435798671393,43.6352093555797,5.80847979589247e-08,3.72287251917983e-06,MYOF,7.23593751694601
0.588910410217553,5.86073759718368,43.6119213044571,5.83448267276472e-08,3.72498800368574e-06,HPS5,7.23399764558671
1.49868958751322,2.11869468959812,38.0142912668394,5.88391710588791e-08,3.73267116091665e-06,CHAC1,7.23033345435189
2.4467781700417,1.96507183279901,36.3810843765118,5.89520531412144e-08,3.73267116091665e-06,HSD11B1,7.22950106499853
1.15977855070162,3.89306319263472,43.8158207118132,5.91476415064803e-08,3.73267116091665e-06,RIPK2,7.22806256804607
1.37332904182815,5.37508356547066,43.5193491335547,5.99889824367743e-08,3.75890362617423e-06,WNT5A,7.22192850472102
1.02668720957403,4.00373919254682,43.6999714682051,6.00214986627041e-08,3.75890362617423e-06,ASRGL1,7.22169316497886
1.16594613867103,5.90148517151822,43.3705389794476,6.19909019255693e-08,3.86747801823096e-06,IFITM2,7.20767204491237
0.465886162779212,5.85994561517809,43.3227047105756,6.26883637674141e-08,3.89617679051413e-06,CCPG1,7.20281306555834
0.918209821829417,3.98283771131865,43.3212305689084,6.579858704297e-08,4.06978484607824e-06,FAM241A,7.18178343231355
1.5082636518151,4.55158695835346,43.2348758134539,6.59777406787429e-08,4.06978484607824e-06,BATF2,7.18060256038138
0.334095025526861,5.57915083578708,42.9924640423638,6.81333938347948e-08,4.18701395521091e-06,BFAR,7.16663997760964
1.38571662308324,3.34748121486233,43.251742643784,6.85706616817337e-08,4.19816200326077e-06,HK3,7.16386165973195
0.750089776844043,2.49075352438926,41.9570113824921,6.96856646445235e-08,4.25056648880053e-06,PTRH1,7.1568565534099
0.572901564365792,6.12978209649222,42.8367025348252,7.07414235825839e-08,4.28311910753888e-06,NME2,7.1503262048006
1.50080443705401,2.00058075641683,36.3806477457297,7.26463419946252e-08,4.35043915247776e-06,JSRP1,7.13878624910919
0.605982069118858,6.30022120800864,42.7271782375894,7.26894751521541e-08,4.35043915247776e-06,NME1-NME2,7.13852846691593
0.656608532475083,5.45596973189387,42.7222695724471,7.29685732894891e-08,4.35043915247776e-06,CDK2AP1,7.13686414516243
2.03619680144651,4.7478819585131,42.8399839652914,7.3378205432208e-08,4.35043915247776e-06,SOCS3,7.13443291373597
3.53800513305103,2.14556354532371,39.3608631828443,7.35930057783969e-08,4.35043915247776e-06,APOBEC3A,7.13316345870851
4.08586123987131,4.65824439111361,41.5953440748194,7.37552242057214e-08,4.35043915247776e-06,CHI3L1,7.13220721245675
0.391394400972344,5.91908803131718,42.6674116408045,7.38340995765912e-08,4.35043915247776e-06,FAM118B,7.13174301707039
1.25637749023557,7.40095571826529,42.6400451832961,7.42395759808491e-08,4.35043915247776e-06,COL4A1,7.12936451725395
0.467306989126016,4.58901816883717,42.4780120694067,7.83312090893016e-08,4.56473027148779e-06,SRBD1,7.10606516980925
0.737090526316092,4.4406980054566,42.4578577659653,7.92240924690422e-08,4.59331770046659e-06,PDIA5,7.1011427270565
0.886212393515616,4.20051601617063,42.4018688011566,8.14337226275195e-08,4.65562550826599e-06,TBXAS1,7.08919571159502
0.458854222185546,3.54451665924459,42.5767226715419,8.20051808694167e-08,4.67201738786593e-06,EEF2KMT,7.08615870917821
0.915284250622939,5.64321523506591,42.195940451729,8.32607197520009e-08,4.72713456640426e-06,MANF,7.0795598391498
0.41767956712855,5.084491986797,42.1919108132681,8.35709332902733e-08,4.72838577043726e-06,MRPL44,7.0779447477604
0.630684048963067,5.84104385022557,42.1361553008128,8.4435471571877e-08,4.75223730868596e-06,SLC50A1,7.07347506674385
0.459148082772858,5.55277004365004,42.0372458890668,8.66507425562755e-08,4.85244158315143e-06,TMEM184B,7.06222771123384
5.06209798148913,2.78273363157908,43.9260825052938,8.7039206777292e-08,4.85761668299934e-06,CXCR1,7.0602850755252
3.55799747364472,5.82837685918464,42.1137582267655,8.88080194330412e-08,4.90626930254997e-06,FOLH1,7.05154781532204
0.512246267246863,6.14472124853039,41.8998036284075,8.95734639452054e-08,4.93195099467426e-06,TMEM165,7.04782063061752
0.4539081403117,7.69813801805995,41.8629145225144,9.03079573238132e-08,4.95576242063253e-06,VCP,7.04427398092053
1.96431376502653,2.45127371726108,37.7537127060873,9.18050496924767e-08,5.02112418451386e-06,TMEM158,7.03713342998326
0.410264262101512,5.81270873968861,41.7888948572359,9.21909936412581e-08,5.02548114174672e-06,MESD,7.03531150414111
0.729925583746779,4.10401516068635,41.765733231889,9.58290242303826e-08,5.15528731007252e-06,ZWILCH,7.0185029339901
0.908849209029238,5.30451528435259,41.5869288055165,9.73527812738091e-08,5.1862481660411e-06,KPNA2,7.01165163659784
1.11184449307138,7.68370660463595,41.5483232420523,9.78279356970484e-08,5.19469504503938e-06,TXNDC5,7.00953711058396
1.72298232031387,2.25421606520189,36.8426474536646,9.92088998856554e-08,5.25103106233495e-06,FMO3,7.00344936617389
1.84304860740315,2.42205602629315,37.607830389833,1.0112353693197e-07,5.3056149581417e-06,CCL3,6.99514774876131
1.17944424499334,3.62558860014294,41.7372114203486,1.01343320066863e-07,5.3056149581417e-06,FLRT3,6.99420487206923
2.59458973579846,2.80878959789122,37.4857186479707,1.01612415216077e-07,5.3056149581417e-06,CXCL3,6.99305322580775
0.950165360235805,6.72470358299497,41.38841457318,1.01952392685664e-07,5.3056149581417e-06,HIF1A,6.99160257745831
0.512062373181586,5.06422529568035,41.400751823327,1.02180297828668e-07,5.3056149581417e-06,WDR44,6.99063283579783
1.32193896477002,2.32141001741639,38.2815510478962,1.0302953058712e-07,5.3328345043327e-06,CASP1P2,6.98703827885895
0.659324770317795,5.5564241749166,41.2913342570684,1.04758986864992e-07,5.38910127457387e-06,SRPRB,6.97980871033339
0.56286243861126,4.68916486156782,41.2992500294419,1.05402057924211e-07,5.39105789455723e-06,ISY1-RAB43,6.97715090965095
0.515887649847268,5.55792683983034,41.2642540095473,1.05468648473481e-07,5.39105789455723e-06,SEC61B,6.9768766192144
0.867846388548426,4.38674341967859,41.3281641538241,1.058228289825e-07,5.39236328554306e-06,SH3PXD2B,6.97542063256897
0.708264625449579,5.40408601228999,41.2134641384233,1.06954933617488e-07,5.425535876879e-06,OXCT1,6.97079917749328
0.423011759332274,7.19905805334127,41.1925406969986,1.0713515505295e-07,5.425535876879e-06,ARPC1B,6.97006799751277
0.724009213883576,6.59212414257444,41.0698598564815,1.10607151777319e-07,5.54997598275918e-06,CALU,6.95621679096072
0.485120484988036,5.1994986985175,40.987834826582,1.13421766306474e-07,5.64499811842362e-06,TRIM21,6.94530359377033
1.9408000135617,3.96075098977726,41.2394728159016,1.13758542975568e-07,5.64499811842362e-06,PDPN,6.94401597904155
0.837196100694127,5.75231435632766,40.9630188675433,1.13877034202719e-07,5.64499811842362e-06,DUSP6,6.94356385208151
1.53395920940649,1.78877122746764,33.7194187802315,1.17656094732256e-07,5.80205700617792e-06,EPHB1,6.92938557091015
0.446761396168719,8.17318432859711,40.6787318568895,1.22197429770698e-07,5.98512067963468e-06,TMED10,6.91293792869364
0.984482106970011,1.60706327049722,32.8086404983009,1.22997140309093e-07,5.99537465373904e-06,HRH4,6.91010498581604
1.23434980275093,5.84847842240885,40.6482597197048,1.2350952613497e-07,5.9956932095343e-06,VWF,6.90829954452334
0.438610515707319,8.3660120912212,40.6089766218515,1.24404361318483e-07,6.02131787762145e-06,H3-3B,6.90516439405557
0.729388103912605,3.85739774945735,40.6472213428332,1.29742526938436e-07,6.26122171178192e-06,RGS18,6.8869176477598
0.758234954948288,4.07556167447333,40.5074351082534,1.32374431402036e-07,6.36950049983754e-06,RAB43,6.87819589233858
0.63574281689488,3.52306225056604,40.6540746744544,1.33718150885705e-07,6.41534333255162e-06,B3GNT9,6.87380963765595
0.68037676001923,6.50012085813741,40.1491101813568,1.40228226392573e-07,6.66917315550535e-06,B4GALT1,6.85316455888934
2.18897491072956,2.7231140439465,37.1203036396067,1.45192892251117e-07,6.88533230074082e-06,C4BPB,6.83805464349594
1.60976640957786,2.05753290664985,34.4892801613828,1.47505313917647e-07,6.95479077804815e-06,GRIN2D,6.8311923338313
0.436849797934773,6.03924863184941,39.779134003899,1.544663588389e-07,7.22851337341198e-06,TARS1,6.81116609074715
0.6809827725137,7.07918937696719,39.7709549315252,1.54632386279108e-07,7.22851337341198e-06,VMP1,6.81069954205227
1.53957593572047,3.70176886283314,40.0144716997745,1.56446173831286e-07,7.28263910123634e-06,APOL4,6.80563505382989
0.887682821901569,4.25996144661227,39.8247804892807,1.56677937758193e-07,7.28263910123634e-06,ADAMTS1,6.80499215340022
4.16623492829411,3.64618310630093,34.8363066649146,1.57170453044384e-07,7.28489489704025e-06,MUC6,6.80362909497522
2.63116088398185,1.56220202546286,38.0836971441828,1.58115271524194e-07,7.30108609488243e-06,RNF182,6.8010261818174
0.395687485218258,6.79248533940348,39.6790017728928,1.58409717807054e-07,7.30108609488243e-06,SHISA5,6.80021817968765
1.11902167883466,3.69267797770012,39.9273654609804,1.59768075370541e-07,7.32255469463641e-06,PYGL,6.79650999645839
